,R-squared,Adjusted R-squared,Number of Variables,Predictor_1,Predictor_2,Predictor_3
326,0.6129936105397179,0.5300636699410861,3,SWDI SC,SWDI colorado,gw pumping intensity
327,0.19366195878764436,0.020875235670711034,3,SWDI SC,SWDI colorado,exp_SWDI SC
328,0.2538042383411556,0.09390514655711757,3,SWDI SC,SWDI colorado,exp_SWDI delta imports
329,0.13102615135279505,-0.05518253050017741,3,SWDI SC,SWDI colorado,exp_SWDI colorado
330,0.13850863673241354,-0.04609665539635488,3,SWDI SC,SWDI colorado,exp_SWDI MEA
331,0.16072396738420724,-0.019120896747748306,3,SWDI SC,SWDI colorado,exp_SWDI PWL
332,0.3544213039746388,0.21608301196920432,3,SWDI SC,SWDI colorado,exp_SWDI SL
333,0.21453493188258543,0.046220988714568145,3,SWDI SC,SWDI colorado,exp_gw elevation indicator
334,0.5365014809733297,0.43718036975332897,3,SWDI SC,SWDI colorado,exp_gw pumping intensity
335,0.2103820452304186,0.041178197779794035,3,SWDI SC,SWDI colorado,log_SWDI SC
336,0.40101907693839844,0.2726660219966267,3,SWDI SC,SWDI colorado,log_SWDI delta imports
337,0.12079257264844323,-0.06760901892689031,3,SWDI SC,SWDI colorado,log_SWDI colorado
338,0.23837686041039208,0.0751719019269047,3,SWDI SC,SWDI colorado,log_SWDI MEA
339,0.12487102775891379,-0.06265660914989035,3,SWDI SC,SWDI colorado,log_SWDI PWL
340,0.3617568093587824,0.2249904113642358,3,SWDI SC,SWDI colorado,log_SWDI SL
341,0.14643520978903213,-0.03647153097046085,3,SWDI SC,SWDI colorado,log_gw elevation indicator
342,0.6752022896430765,0.6056027802808785,3,SWDI SC,SWDI colorado,log_gw pumping intensity
343,0.16695140438389366,-0.011559008962414685,3,SWDI SC,SWDI MEA,SWDI PWL
344,0.4263502384488391,0.303425289545019,3,SWDI SC,SWDI MEA,SWDI SL
345,0.22391899644543323,0.05761592425516904,3,SWDI SC,SWDI MEA,gw elevation indicator
346,0.6169008183930245,0.5348081366201012,3,SWDI SC,SWDI MEA,gw pumping intensity
347,0.2277705086430708,0.06229276049515753,3,SWDI SC,SWDI MEA,exp_SWDI SC
348,0.2678348227575623,0.11094228477704005,3,SWDI SC,SWDI MEA,exp_SWDI delta imports
349,0.16962079694320253,-0.008317603711825328,3,SWDI SC,SWDI MEA,exp_SWDI colorado
350,0.20253117100477436,0.031644993362940355,3,SWDI SC,SWDI MEA,exp_SWDI MEA
351,0.16608602391885952,-0.01260982809852762,3,SWDI SC,SWDI MEA,exp_SWDI PWL
352,0.3889167011277749,0.2579702799408695,3,SWDI SC,SWDI MEA,exp_SWDI SL
353,0.24708045153487057,0.0857405482923429,3,SWDI SC,SWDI MEA,exp_gw elevation indicator
354,0.5492397196529841,0.4526482310071951,3,SWDI SC,SWDI MEA,exp_gw pumping intensity
355,0.25356934598057534,0.09361992011927012,3,SWDI SC,SWDI MEA,log_SWDI SC
356,0.3687476179758731,0.23347925039927453,3,SWDI SC,SWDI MEA,log_SWDI delta imports
357,0.16642727038791194,-0.012195457386106945,3,SWDI SC,SWDI MEA,log_SWDI colorado
358,0.24769583762741343,0.08648780283328783,3,SWDI SC,SWDI MEA,log_SWDI MEA
359,0.18370874157748873,0.008789186201236365,3,SWDI SC,SWDI MEA,log_SWDI PWL
360,0.3391881840297337,0.19758565203610534,3,SWDI SC,SWDI MEA,log_SWDI SL
361,0.19349128894464984,0.020667993718503475,3,SWDI SC,SWDI MEA,log_gw elevation indicator
362,0.6635262823405113,0.5914247714134779,3,SWDI SC,SWDI MEA,log_gw pumping intensity
363,0.3197046749774831,0.17392710532980105,3,SWDI SC,SWDI PWL,SWDI SL
364,0.08411208179915453,-0.11214961495816933,3,SWDI SC,SWDI PWL,gw elevation indicator
365,0.6073857481281089,0.5232541227269893,3,SWDI SC,SWDI PWL,gw pumping intensity
366,0.12118302634529565,-0.06713489658071237,3,SWDI SC,SWDI PWL,exp_SWDI SC
367,0.1595728749866986,-0.02051865180186585,3,SWDI SC,SWDI PWL,exp_SWDI delta imports
368,0.17333417206192447,-0.0038085053533774005,3,SWDI SC,SWDI PWL,exp_SWDI colorado
369,0.1301366935728565,-0.05626258637581705,3,SWDI SC,SWDI PWL,exp_SWDI MEA
370,0.007836450133229311,-0.20477002483822138,3,SWDI SC,SWDI PWL,exp_SWDI PWL
371,0.2730260294476896,0.11724589290076604,3,SWDI SC,SWDI PWL,exp_SWDI SL
372,0.11719742051544058,-0.07197456080267917,3,SWDI SC,SWDI PWL,exp_gw elevation indicator
373,0.5349858500675244,0.4353399607962797,3,SWDI SC,SWDI PWL,exp_gw pumping intensity
374,0.13972655125625766,-0.04461775918882993,3,SWDI SC,SWDI PWL,log_SWDI SC
375,0.24761121027434307,0.08638504104741662,3,SWDI SC,SWDI PWL,log_SWDI delta imports
376,0.1296634579283199,-0.05683722965846871,3,SWDI SC,SWDI PWL,log_SWDI colorado
377,0.23796466336895594,0.07467137694801795,3,SWDI SC,SWDI PWL,log_SWDI MEA
378,0.051470166804813755,-0.15178622602272607,3,SWDI SC,SWDI PWL,log_SWDI PWL
379,0.22677030252636043,0.06107822449629485,3,SWDI SC,SWDI PWL,log_SWDI SL
380,0.038508382564002575,-0.16752553545799675,3,SWDI SC,SWDI PWL,log_gw elevation indicator
381,0.657124827056269,0.5836515757111838,3,SWDI SC,SWDI PWL,log_gw pumping intensity
382,0.33083784900858704,0.1874459595104272,3,SWDI SC,SWDI SL,gw elevation indicator
383,0.6319483725692809,0.5530801666912697,3,SWDI SC,SWDI SL,gw pumping intensity
384,0.3863907270065112,0.2549030256507637,3,SWDI SC,SWDI SL,exp_SWDI SC
385,0.3090241554037536,0.16095790299027235,3,SWDI SC,SWDI SL,exp_SWDI delta imports
386,0.4226048080754201,0.2988772669487245,3,SWDI SC,SWDI SL,exp_SWDI colorado
387,0.4146268899572847,0.28918979494813146,3,SWDI SC,SWDI SL,exp_SWDI MEA
388,0.32565345589146477,0.18115062501106438,3,SWDI SC,SWDI SL,exp_SWDI PWL
389,0.30922486699109286,0.16120162420346995,3,SWDI SC,SWDI SL,exp_SWDI SL
390,0.33600851678299026,0.19372462752220254,3,SWDI SC,SWDI SL,exp_gw elevation indicator
391,0.5379902827320825,0.4389882004603859,3,SWDI SC,SWDI SL,exp_gw pumping intensity
392,0.46346177589749316,0.3484892993040989,3,SWDI SC,SWDI SL,log_SWDI SC
393,0.3235133130870729,0.17855188017715995,3,SWDI SC,SWDI SL,log_SWDI delta imports
394,0.4087079691832445,0.2820025340082255,3,SWDI SC,SWDI SL,log_SWDI colorado
395,0.4580009162760794,0.34185825547809645,3,SWDI SC,SWDI SL,log_SWDI MEA
396,0.3179424038880496,0.17178720472120312,3,SWDI SC,SWDI SL,log_SWDI PWL
397,0.31321199794660715,0.16604314036373735,3,SWDI SC,SWDI SL,log_SWDI SL
398,0.3168121962744884,0.17041480976187884,3,SWDI SC,SWDI SL,log_gw elevation indicator
399,0.6535823528157811,0.5793499998477343,3,SWDI SC,SWDI SL,log_gw pumping intensity
400,0.6101219248721258,0.5265766230590099,3,SWDI SC,gw elevation indicator,gw pumping intensity
401,0.1279391009352856,-0.05893109172143873,3,SWDI SC,gw elevation indicator,exp_SWDI SC
402,0.1705887596470005,-0.00714222042864221,3,SWDI SC,gw elevation indicator,exp_SWDI delta imports
403,0.182415434761815,0.007218742210775453,3,SWDI SC,gw elevation indicator,exp_SWDI colorado
404,0.1780206292110762,0.0018821926134497957,3,SWDI SC,gw elevation indicator,exp_SWDI MEA
405,0.0856621359300137,-0.11026740637069765,3,SWDI SC,gw elevation indicator,exp_SWDI PWL
406,0.27582287670432604,0.12064206456953885,3,SWDI SC,gw elevation indicator,exp_SWDI SL
407,0.15076487440162734,-0.031214081083738243,3,SWDI SC,gw elevation indicator,exp_gw elevation indicator
408,0.5422220433634799,0.44412676694136854,3,SWDI SC,gw elevation indicator,exp_gw pumping intensity
409,0.15852268519167612,-0.02179388226725032,3,SWDI SC,gw elevation indicator,log_SWDI SC
410,0.3337969302697059,0.19103912961321434,3,SWDI SC,gw elevation indicator,log_SWDI delta imports
411,0.18332845081782578,0.00832740456450276,3,SWDI SC,gw elevation indicator,log_SWDI colorado
412,0.3210373234954351,0.17554532138731416,3,SWDI SC,gw elevation indicator,log_SWDI MEA
413,0.090519206730023,-0.10436953468497201,3,SWDI SC,gw elevation indicator,log_SWDI PWL
414,0.2953750446658375,0.14438398280851705,3,SWDI SC,gw elevation indicator,log_SWDI SL
415,0.22030092736114837,0.053222554652823106,3,SWDI SC,gw elevation indicator,log_gw elevation indicator
416,0.6474106379460827,0.5718557746488147,3,SWDI SC,gw elevation indicator,log_gw pumping intensity
417,0.6201098346441176,0.5387047992107143,3,SWDI SC,gw pumping intensity,exp_SWDI SC
418,0.6095764530689773,0.5259142644409012,3,SWDI SC,gw pumping intensity,exp_SWDI delta imports
419,0.6138084610816048,0.5310531313133773,3,SWDI SC,gw pumping intensity,exp_SWDI colorado
420,0.6124227886197775,0.5293705290383013,3,SWDI SC,gw pumping intensity,exp_SWDI MEA
421,0.6085451943606414,0.524662021723636,3,SWDI SC,gw pumping intensity,exp_SWDI PWL
422,0.6511971551328295,0.5764536883755786,3,SWDI SC,gw pumping intensity,exp_SWDI SL
423,0.6071103436321457,0.5229197029818913,3,SWDI SC,gw pumping intensity,exp_gw elevation indicator
424,0.6128688928010784,0.5299122269727381,3,SWDI SC,gw pumping intensity,exp_gw pumping intensity
425,0.6524488068648311,0.5779735511930092,3,SWDI SC,gw pumping intensity,log_SWDI SC
426,0.6375452765615878,0.5598764072533566,3,SWDI SC,gw pumping intensity,log_SWDI delta imports
427,0.6121910341306875,0.5290891128729778,3,SWDI SC,gw pumping intensity,log_SWDI colorado
428,0.6478537919932459,0.572393890277513,3,SWDI SC,gw pumping intensity,log_SWDI MEA
429,0.6071377082065166,0.5229529313936273,3,SWDI SC,gw pumping intensity,log_SWDI PWL
430,0.6074787701198151,0.5233670780026327,3,SWDI SC,gw pumping intensity,log_SWDI SL
431,0.6218774940591005,0.5408512427860507,3,SWDI SC,gw pumping intensity,log_gw elevation indicator
432,0.6498113433143388,0.5747709168816971,3,SWDI SC,gw pumping intensity,log_gw pumping intensity
433,0.18555159763024887,0.011026939979588035,3,SWDI SC,exp_SWDI SC,exp_SWDI delta imports
434,0.20741216227735415,0.03757191133678728,3,SWDI SC,exp_SWDI SC,exp_SWDI colorado
435,0.20207375907659708,0.03108956459301082,3,SWDI SC,exp_SWDI SC,exp_SWDI MEA
436,0.12124886374075472,-0.06705495117194071,3,SWDI SC,exp_SWDI SC,exp_SWDI PWL
437,0.31105780068347444,0.16342732940136184,3,SWDI SC,exp_SWDI SC,exp_SWDI SL
438,0.13782662770693632,-0.0469248092130059,3,SWDI SC,exp_SWDI SC,exp_gw elevation indicator
439,0.5558465764040894,0.46067084277639436,3,SWDI SC,exp_SWDI SC,exp_gw pumping intensity
440,0.14300655637175952,-0.04063489583429192,3,SWDI SC,exp_SWDI SC,log_SWDI SC
441,0.39454481758601834,0.2648044213544509,3,SWDI SC,exp_SWDI SC,log_SWDI delta imports
442,0.17669765486398825,0.00027572376341433724,3,SWDI SC,exp_SWDI SC,log_SWDI colorado
443,0.2748140559905984,0.11941706798858387,3,SWDI SC,exp_SWDI SC,log_SWDI MEA
444,0.12911386499846522,-0.05750459250186357,3,SWDI SC,exp_SWDI SC,log_SWDI PWL
445,0.39008302636547154,0.25938653201521555,3,SWDI SC,exp_SWDI SC,log_SWDI SL
446,0.12104070167740688,-0.0673077193917202,3,SWDI SC,exp_SWDI SC,log_gw elevation indicator
447,0.6557496975487287,0.5819817755948848,3,SWDI SC,exp_SWDI SC,log_gw pumping intensity
448,0.26029793503646526,0.1017903496871364,3,SWDI SC,exp_SWDI delta imports,exp_SWDI colorado
449,0.24894010486762286,0.08799869876782784,3,SWDI SC,exp_SWDI delta imports,exp_SWDI MEA
450,0.16137540911829718,-0.01832986035635331,3,SWDI SC,exp_SWDI delta imports,exp_SWDI PWL
451,0.27497604958787847,0.11961377449956678,3,SWDI SC,exp_SWDI delta imports,exp_SWDI SL
452,0.17494512721216138,-0.0018523455280896606,3,SWDI SC,exp_SWDI delta imports,exp_gw elevation indicator
453,0.5346705467482247,0.43495709247998715,3,SWDI SC,exp_SWDI delta imports,exp_gw pumping intensity
454,0.22002547573619824,0.05288807767966941,3,SWDI SC,exp_SWDI delta imports,log_SWDI SC
455,0.2528107707346856,0.09269879303497541,3,SWDI SC,exp_SWDI delta imports,log_SWDI delta imports
456,0.2349038100984876,0.07095462654816354,3,SWDI SC,exp_SWDI delta imports,log_SWDI colorado
457,0.309786409337245,0.16188349705236904,3,SWDI SC,exp_SWDI delta imports,log_SWDI MEA
458,0.1645574851667001,-0.014465910869006837,3,SWDI SC,exp_SWDI delta imports,log_SWDI PWL
459,0.2503287943994772,0.08968496462793663,3,SWDI SC,exp_SWDI delta imports,log_SWDI SL
460,0.16083449187035648,-0.018986688443138444,3,SWDI SC,exp_SWDI delta imports,log_gw elevation indicator
461,0.6426179923405922,0.5660361335564335,3,SWDI SC,exp_SWDI delta imports,log_gw pumping intensity
462,0.14218504078911876,-0.0416324504703558,3,SWDI SC,exp_SWDI colorado,exp_SWDI MEA
463,0.1868789532667835,0.012638728966808621,3,SWDI SC,exp_SWDI colorado,exp_SWDI PWL
464,0.3559600146737043,0.21795144638949815,3,SWDI SC,exp_SWDI colorado,exp_SWDI SL
465,0.21217726432007555,0.04335810667437756,3,SWDI SC,exp_SWDI colorado,exp_gw elevation indicator
466,0.5375404862093844,0.4384420189685383,3,SWDI SC,exp_SWDI colorado,exp_gw pumping intensity
467,0.22904894914290375,0.06384515253066891,3,SWDI SC,exp_SWDI colorado,log_SWDI SC
468,0.40061898447723976,0.2721801954366483,3,SWDI SC,exp_SWDI colorado,log_SWDI delta imports
469,0.13243969115671883,-0.05346608930969854,3,SWDI SC,exp_SWDI colorado,log_SWDI colorado
470,0.2391611238771818,0.07612422185086365,3,SWDI SC,exp_SWDI colorado,log_SWDI MEA
471,0.136523462467654,-0.04850722414641995,3,SWDI SC,exp_SWDI colorado,log_SWDI PWL
472,0.35727250833056123,0.21954518868711015,3,SWDI SC,exp_SWDI colorado,log_SWDI SL
473,0.14900091708397045,-0.033356029255178665,3,SWDI SC,exp_SWDI colorado,log_gw elevation indicator
474,0.6779053655065845,0.6088850866865669,3,SWDI SC,exp_SWDI colorado,log_gw pumping intensity
475,0.12954486092594786,-0.05698124030420604,3,SWDI SC,exp_SWDI MEA,exp_SWDI PWL
476,0.37212111612931054,0.23757564101416284,3,SWDI SC,exp_SWDI MEA,exp_SWDI SL
477,0.20466965137296866,0.0342417195243192,3,SWDI SC,exp_SWDI MEA,exp_gw elevation indicator
478,0.5423688052378586,0.44430497778882827,3,SWDI SC,exp_SWDI MEA,exp_gw pumping intensity
479,0.23221180866855617,0.06768576766896117,3,SWDI SC,exp_SWDI MEA,log_SWDI SC
480,0.3588160370300647,0.22141947353650715,3,SWDI SC,exp_SWDI MEA,log_SWDI delta imports
481,0.1395345823372457,-0.04485086430477292,3,SWDI SC,exp_SWDI MEA,log_SWDI colorado
482,0.24452249656706715,0.08263446011715303,3,SWDI SC,exp_SWDI MEA,log_SWDI MEA
483,0.14516496255080868,-0.0380139740454466,3,SWDI SC,exp_SWDI MEA,log_SWDI PWL
484,0.3210583681337462,0.17557087559097762,3,SWDI SC,exp_SWDI MEA,log_SWDI SL
485,0.14719352305667222,-0.035550722002612334,3,SWDI SC,exp_SWDI MEA,log_gw elevation indicator
486,0.6602640446074906,0.5874634827376671,3,SWDI SC,exp_SWDI MEA,log_gw pumping intensity
487,0.27493720714191805,0.11956660867232916,3,SWDI SC,exp_SWDI PWL,exp_SWDI SL
488,0.1189985399868444,-0.06978748715883176,3,SWDI SC,exp_SWDI PWL,exp_gw elevation indicator
489,0.5337638211400957,0.4338560685272591,3,SWDI SC,exp_SWDI PWL,exp_gw pumping intensity
490,0.13972986626182848,-0.0446137338249224,3,SWDI SC,exp_SWDI PWL,log_SWDI SC
491,0.2515545453471574,0.09117337649297685,3,SWDI SC,exp_SWDI PWL,log_SWDI delta imports
492,0.12961694224900877,-0.056893712983346445,3,SWDI SC,exp_SWDI PWL,log_SWDI colorado
493,0.2376508171268693,0.07429027793976994,3,SWDI SC,exp_SWDI PWL,log_SWDI MEA
494,0.02675394241953577,-0.1817987842048494,3,SWDI SC,exp_SWDI PWL,log_SWDI PWL
495,0.2302280373368546,0.06527690248046636,3,SWDI SC,exp_SWDI PWL,log_SWDI SL
496,0.0398528445338685,-0.16589297449458806,3,SWDI SC,exp_SWDI PWL,log_gw elevation indicator
497,0.6577759143926526,0.5844421817625067,3,SWDI SC,exp_SWDI PWL,log_gw pumping intensity
498,0.27838120070588235,0.1237486008571429,3,SWDI SC,exp_SWDI SL,exp_gw elevation indicator
499,0.5696545351076798,0.47743764977361125,3,SWDI SC,exp_SWDI SL,exp_gw pumping intensity
500,0.3628496706763372,0.2263174572498381,3,SWDI SC,exp_SWDI SL,log_SWDI SC
501,0.327148377285856,0.18296588670425373,3,SWDI SC,exp_SWDI SL,log_SWDI delta imports
502,0.34439525786675795,0.20390852740963472,3,SWDI SC,exp_SWDI SL,log_SWDI colorado
503,0.43049980482849715,0.30846404872031796,3,SWDI SC,exp_SWDI SL,log_SWDI MEA
504,0.27286743808556946,0.11705331767533445,3,SWDI SC,exp_SWDI SL,log_SWDI PWL
505,0.28873451212257695,0.13632047900598632,3,SWDI SC,exp_SWDI SL,log_SWDI SL
506,0.27288115317166595,0.11706997170845157,3,SWDI SC,exp_SWDI SL,log_gw elevation indicator
507,0.6480411581621442,0.5726214063397466,3,SWDI SC,exp_SWDI SL,log_gw pumping intensity
508,0.5348438275289507,0.43516750485658295,3,SWDI SC,exp_gw elevation indicator,exp_gw pumping intensity
509,0.17280281590675584,-0.004453723541796517,3,SWDI SC,exp_gw elevation indicator,log_SWDI SC
510,0.3436756966845965,0.2030347745455815,3,SWDI SC,exp_gw elevation indicator,log_SWDI delta imports
511,0.2152254444716959,0.047059468287059425,3,SWDI SC,exp_gw elevation indicator,log_SWDI colorado
512,0.3300558393446148,0.1864963763470323,3,SWDI SC,exp_gw elevation indicator,log_SWDI MEA
513,0.12277488088464172,-0.06520193035436361,3,SWDI SC,exp_gw elevation indicator,log_SWDI PWL
514,0.3097632494246769,0.16185537430139352,3,SWDI SC,exp_gw elevation indicator,log_SWDI SL
515,0.17868693950391845,0.002691283683329604,3,SWDI SC,exp_gw elevation indicator,log_gw elevation indicator
516,0.6490430911044401,0.5738380391982487,3,SWDI SC,exp_gw elevation indicator,log_gw pumping intensity
517,0.5912643931044157,0.5036781916267905,3,SWDI SC,exp_gw pumping intensity,log_SWDI SC
518,0.5794079224299783,0.4892810486649737,3,SWDI SC,exp_gw pumping intensity,log_SWDI delta imports
519,0.5360749854311933,0.43666248230930615,3,SWDI SC,exp_gw pumping intensity,log_SWDI colorado
520,0.5888693973754848,0.5007699825273745,3,SWDI SC,exp_gw pumping intensity,log_SWDI MEA
521,0.5377029678184679,0.43863931806528256,3,SWDI SC,exp_gw pumping intensity,log_SWDI PWL
522,0.5368503692996713,0.43760401986388664,3,SWDI SC,exp_gw pumping intensity,log_SWDI SL
523,0.5638350731933258,0.4703711603061814,3,SWDI SC,exp_gw pumping intensity,log_gw elevation indicator
524,0.6599433975551606,0.587074125602695,3,SWDI SC,exp_gw pumping intensity,log_gw pumping intensity
525,0.47545072903945795,0.36304731383362754,3,SWDI SC,log_SWDI SC,log_SWDI delta imports
526,0.1908495849560442,0.017460210303767987,3,SWDI SC,log_SWDI SC,log_SWDI colorado
527,0.3008989311994974,0.15109155931367546,3,SWDI SC,log_SWDI SC,log_SWDI MEA
528,0.14745551040710358,-0.03523259450565974,3,SWDI SC,log_SWDI SC,log_SWDI PWL
529,0.5500288866121409,0.4536065051718854,3,SWDI SC,log_SWDI SC,log_SWDI SL
530,0.1428815959202232,-0.040786633525443206,3,SWDI SC,log_SWDI SC,log_gw elevation indicator
531,0.6752357160871698,0.6056433695344206,3,SWDI SC,log_SWDI SC,log_gw pumping intensity
532,0.37524037506959507,0.24136331258450838,3,SWDI SC,log_SWDI delta imports,log_SWDI colorado
533,0.372983556424075,0.23862288994351966,3,SWDI SC,log_SWDI delta imports,log_SWDI MEA
534,0.2589153103165115,0.10011144824147833,3,SWDI SC,log_SWDI delta imports,log_SWDI PWL
535,0.22692699375614533,0.06126849241817656,3,SWDI SC,log_SWDI delta imports,log_SWDI SL
536,0.29946197386478246,0.1493466825500931,3,SWDI SC,log_SWDI delta imports,log_gw elevation indicator
537,0.6653223518550319,0.5936057129668244,3,SWDI SC,log_SWDI delta imports,log_gw pumping intensity
538,0.24491082220096982,0.08310599838689203,3,SWDI SC,log_SWDI colorado,log_SWDI MEA
539,0.11102965613780369,-0.07946398897552398,3,SWDI SC,log_SWDI colorado,log_SWDI PWL
540,0.3493480558218386,0.20992263921223264,3,SWDI SC,log_SWDI colorado,log_SWDI SL
541,0.14304149716132686,-0.04059246773267455,3,SWDI SC,log_SWDI colorado,log_gw elevation indicator
542,0.6693024115886355,0.598438642643343,3,SWDI SC,log_SWDI colorado,log_gw pumping intensity
543,0.2533741329637148,0.09338287574165371,3,SWDI SC,log_SWDI MEA,log_SWDI PWL
544,0.36533066117634727,0.2293300885712789,3,SWDI SC,log_SWDI MEA,log_SWDI SL
545,0.3008268146649322,0.15100398923598923,3,SWDI SC,log_SWDI MEA,log_gw elevation indicator
